slide_name,blob_index,x_position,y_position,stack_size,reference_z,best_z,z_difference,best_index,focus_metric,color_metric,process_time,capture_status,index,type,id,score,slide_top_edge_px,slide_bottom_edge_px,slide_height_um,slide_found,slide_top_width_um,slide_bottom_width_um,slide_left_bottom_side_px,slide_left_top_side_px,slide_right_bottom_side_px,slide_right_top_side_px,slide_placed,slide_bottom_width_dimension_status,slide_top_width_dimension_status,distance_change_px,left_corner_difference_px,right_corner_difference_px,slope_px,angle_degrees,y_offset_px,x_offset_px,_source.data.x_offset_um,_source.data.y_offset_um,placement_status,x_dimen_status,y_dimen_status,height_status,slide_thickness,raw_slide_thickness,cluster_name,scanner_name,u_id,load_identifier,row_index,col_index,time_stamp,slide_id,row,column,loaded_date,_source.data.initial_box_0_0_px,_source.data.initial_box_0_1_px,_source.data.initial_box_1_0_px,_source.data.initial_box_1_1_px,_source.data.initial_box_2_0_px,_source.data.initial_box_2_1_px,_source.data.initial_box_3_0_px,_source.data.initial_box_3_1_px,_source.data.rect_start_x_px,_source.data.rect_start_y_px,_source.data.rect_start_width_px,_source.data.rect_start_height_px,_source.data.rect_angle,_source.data.bottom_edge_px,_source.data.bottom_right_side_edge_px,_source.data.final_box_0_0_px,_source.data.final_box_0_1_px,_source.data.final_box_1_0_px,_source.data.final_box_1_1_px,_source.data.final_box_2_0_px,_source.data.final_box_2_1_px,_source.data.final_box_3_0_px,_source.data.final_box_3_1_px,_source.data.hyp_pyth_theorem,_source.data.opp_pyth_theorem,_source.data.adj_pyth_theorem,permissible_angle,actual_angle,_source.data.expected_del_pos_x,_source.data.expected_del_pos_y,_source.data.zoomed_in_del_pos_x,_source.data.zoomed_in_del_pos_y,_source.data.zoom_in_out_ratio,_source.data.zoom_slope,_source.data.slide_pos_x,_source.data.slide_pos_y,_source.data.offset_pos_x_px,_source.data.offset_pos_y_px,offset_pos_x_um,offset_pos_y_um,_source.data.slide_height_px,_source.data.slide_width_px,slide_width_um,_source.data.y_stage_img_pos_status,_source.data.x_stage_img_pos_status,_source.data.error_x_pos,_source.data.error_y_pos,_source.data.slide_presence_probability,date,_merge
H01CBA05P_99059,0,21500,31043.75,25,6220,6223.75,-3.75,14,12.44350202,15.76138123,3.531252623,1,slide_placement,_doc,JRYh0XgBY1V5ZLgkME1Y,1,99,2026,75153,TRUE,25194,25389,770,101,769,747,TRUE,TRUE,TRUE,-22,-669,-22,,,,,,,TRUE,TRUE,FALSE,TRUE,1.3,28,CS002,H01CBA05P,,CS002-2-1618411711879,0,19,2021-04-14T16:05:16,99059,,,,,,,,,,,,,,,,,,,101,99,747,99,771,2026,118,2026,25.194,2.4,-0.936,5.466329269,-0.713614043,766,172,791,147,0.939759036,24.9,771,99,19.44216867,47.66626506,762.5,1862.5,1927,646,25194,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99059,1,11450,13668.75,25,6293.75,6290,3.75,10,20.20417558,9.56233396,2.396980762,1,slide_placement,_doc,JRYh0XgBY1V5ZLgkME1Y,1,99,2026,75153,TRUE,25194,25389,770,101,769,747,TRUE,TRUE,TRUE,-22,-669,-22,,,,,,,TRUE,TRUE,FALSE,TRUE,1.3,28,CS002,H01CBA05P,,CS002-2-1618411711879,0,19,2021-04-14T16:05:16,99059,,,,,,,,,,,,,,,,,,,101,99,747,99,771,2026,118,2026,25.194,2.4,-0.936,5.466329269,-0.713614043,766,172,791,147,0.939759036,24.9,771,99,19.44216867,47.66626506,762.5,1862.5,1927,646,25194,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99073,0,8168.75,20300,37,6660,6656.25,3.75,16,41.30666259,19.41173047,3.384109497,1,slide_placement,_doc,0hYk0XgBY1V5ZLgkfHeO,1,143,2026,74001.9,TRUE,25702.2,25780.8,810,180,811,834,TRUE,TRUE,TRUE,23,-630,23,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,22,2021-04-14T16:08:52,99073,,,,,,,,,,,,,,,,,,,180,143,834,144,811,2026,154,2026,25.7022,2.25,0.9039,5.022166609,0.700231527,752,193,771,175,0.946987952,18.86363636,834,143,-63.20865279,31.08817087,-2481.25,1225,1883,654,25702.2,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99076,0,9643.75,23993.75,37,6530,6531.875,-1.875,19,37.95041238,26.89192542,3.810139894,1,slide_placement,_doc,HRYr0XgBY1V5ZLgkVsBS,1,150,2084,76006.2,TRUE,25309.2,25623.6,818,194,818,838,TRUE,TRUE,TRUE,20,-624,20,,,,,,,TRUE,TRUE,FALSE,TRUE,1.35,29,CS002,H01CBA02P,,CS002-1-1618411711877,0,23,2021-04-14T16:16:21,99076,,,,,,,,,,,,,,,,,,,194,150,838,151,818,2084,166,2084,25.3092,2.25,0.786,5.100355611,0.592827748,752,193,771,175,0.946987952,18.86363636,838,150,-67.20865279,24.08817087,-2637.5,950,1934,644,25309.2,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99066,0,7043.75,21293.75,25,6550,6551.875,-1.875,13,43.28370499,20.31456086,2.902915955,1,slide_placement,_doc,BRYs0XgBY1V5ZLgkN8lc,1,110,2000,73710,TRUE,25506,25857,776,94,776,748,TRUE,TRUE,TRUE,-28,-682,-28,,,,,,,TRUE,TRUE,FALSE,TRUE,1,22,CS002,H01CBA05P,,CS002-2-1618411711879,0,21,2021-04-14T16:17:19,99066,,,,,,,,,,,,,,,,,,,94,112,748,103,780,1992,113,2000,25.506,2.4,-1.248,5.399262978,-0.970647246,766,172,791,147,0.939759036,24.9,780,103,10.44216867,43.66626506,412.5,1706.25,1890,654,25506,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99005,0,17268.75,46768.75,37,6400,6403.75,-3.75,20,10.06590639,16.19613198,4.528726101,1,slide_placement,_doc,GhLb0HgBY1V5ZLgkqkRR,1,142,2067,75652.5,TRUE,25269.9,25309.2,777,157,777,800,TRUE,TRUE,TRUE,23,-620,23,,,,,,,TRUE,TRUE,FALSE,TRUE,1.35,29,CS002,H01CBA02P,,CS002-1-1618411711877,0,0,2021-04-14T14:49:20,99005,,,,,,,,,,,,,,,,,,,157,139,800,143,777,2067,132,2060,25.2699,2.25,0.9039,5.108308803,0.684945071,752,193,771,175,0.946987952,18.86363636,800,139,-29.20865279,35.08817087,-1143.75,1381.25,1925,643,25269.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99005,1,17012.5,33237.5,37,6383.75,6387.5,-3.75,20,10.57113329,11.68654774,2.473962545,1,slide_placement,_doc,GhLb0HgBY1V5ZLgkqkRR,1,142,2067,75652.5,TRUE,25269.9,25309.2,777,157,777,800,TRUE,TRUE,TRUE,23,-620,23,,,,,,,TRUE,TRUE,FALSE,TRUE,1.35,29,CS002,H01CBA02P,,CS002-1-1618411711877,0,0,2021-04-14T14:49:20,99005,,,,,,,,,,,,,,,,,,,157,139,800,143,777,2067,132,2060,25.2699,2.25,0.9039,5.108308803,0.684945071,752,193,771,175,0.946987952,18.86363636,800,139,-29.20865279,35.08817087,-1143.75,1381.25,1925,643,25269.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99010,0,16475,21337.5,25,6450,6457.5,-7.5,16,12.78665445,9.430614921,3.214487314,1,slide_placement,_doc,zhLd0HgBY1V5ZLgkKFO1,1,101,2065,76596,TRUE,25350,25662,736,83,737,733,TRUE,TRUE,TRUE,-4,-653,-4,,,,,,,TRUE,TRUE,FALSE,TRUE,1.3,28,CS002,H01CBA05P,,CS002-2-1618411711879,0,2,2021-04-14T14:50:58,99010,,,,,,,,,,,,,,,,,,,83,101,733,93,737,2041,78,2065,25.35,2.4,-0.156,5.432588832,-0.117650554,766,172,791,147,0.939759036,24.9,737,93,53.44216867,53.66626506,2087.5,2093.75,1964,650,25350,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99008,0,19750,28450,37,6660,6656.25,3.75,16,39.54242609,92.83873676,3.311737299,1,slide_placement,_doc,WBLf0HgBY1V5ZLgkKG77,1,149,2050,74709.3,TRUE,25073.4,25387.8,791,166,787,804,TRUE,TRUE,TRUE,17,-625,17,,,,,,,TRUE,TRUE,FALSE,TRUE,1,22,CS002,H01CBA02P,,CS002-1-1618411711877,0,1,2021-04-14T14:53:09,99008,,,,,,,,,,,,,,,,,,,166,147,804,149,791,2050,144,2044,25.0734,2.25,0.5109,5.148450245,0.391820589,752,193,771,175,0.946987952,18.86363636,804,147,-33.20865279,27.08817087,-1300,1068.75,1900,638,25073.4,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99011,0,14993.75,17275,37,6340,6338.125,1.875,17,43.27699827,19.41074272,4.165748119,1,slide_placement,_doc,TRLj0HgBY1V5ZLgkA5UA,1,146,2059,75180.9,TRUE,25466.4,25505.7,788,156,788,804,TRUE,TRUE,TRUE,16,-632,16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.4,30,CS002,H01CBA02P,,CS002-1-1618411711877,0,2,2021-04-14T14:57:21,99011,,,,,,,,,,,,,,,,,,,156,145,804,147,788,2059,139,2055,25.4664,2.25,0.6288,5.068789283,0.479468186,752,193,771,175,0.946987952,18.86363636,804,145,-33.20865279,29.08817087,-1300,1143.75,1913,648,25466.4,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99011,1,13643.75,28450,37,6348.125,6348.125,0,18,41.83418864,16.60039171,2.371707201,1,slide_placement,_doc,TRLj0HgBY1V5ZLgkA5UA,1,146,2059,75180.9,TRUE,25466.4,25505.7,788,156,788,804,TRUE,TRUE,TRUE,16,-632,16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.4,30,CS002,H01CBA02P,,CS002-1-1618411711877,0,2,2021-04-14T14:57:21,99011,,,,,,,,,,,,,,,,,,,156,145,804,147,788,2059,139,2055,25.4664,2.25,0.6288,5.068789283,0.479468186,752,193,771,175,0.946987952,18.86363636,804,145,-33.20865279,29.08817087,-1300,1143.75,1913,648,25466.4,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99011,2,12762.5,39793.75,37,6348.125,6353.75,-5.625,21,44.01363405,23.81130941,2.419190884,1,slide_placement,_doc,TRLj0HgBY1V5ZLgkA5UA,1,146,2059,75180.9,TRUE,25466.4,25505.7,788,156,788,804,TRUE,TRUE,TRUE,16,-632,16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.4,30,CS002,H01CBA02P,,CS002-1-1618411711877,0,2,2021-04-14T14:57:21,99011,,,,,,,,,,,,,,,,,,,156,145,804,147,788,2059,139,2055,25.4664,2.25,0.6288,5.068789283,0.479468186,752,193,771,175,0.946987952,18.86363636,804,145,-33.20865279,29.08817087,-1300,1143.75,1913,648,25466.4,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99016,0,21456.25,23131.25,25,6210,6215.625,-5.625,15,25.67320707,23.44675627,3.692287207,1,slide_placement,_doc,7hLj0HgBY1V5ZLgk257j,1,93,2026,75387,TRUE,25116,25272,754,92,754,736,TRUE,TRUE,TRUE,-18,-662,-18,,,,,,,TRUE,TRUE,FALSE,TRUE,1.45,31,CS002,H01CBA05P,,CS002-2-1618411711879,0,4,2021-04-14T14:58:17,99016,,,,,,,,,,,,,,,,,,,92,98,736,93,755,2025,106,2028,25.116,2.4,-0.741,5.483357384,-0.563476894,766,172,791,147,0.939759036,24.9,755,93,35.44216867,53.66626506,1387.5,2093.75,1933,644,25116,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_98995,0,15156.25,46212.5,25,6460,6461.875,-1.875,13,25.5890948,7.712015113,4.38815403,1,slide_placement,_doc,XhLl0HgBY1V5ZLgk2bx_,1,95,2032,74574.5,TRUE,25025,25140.5,712,61,711,711,TRUE,TRUE,TRUE,0,-651,0,,,,,,,TRUE,TRUE,FALSE,TRUE,1.6,34,CS002,H01CBA06P,,CS002-3-1618411711878,0,2,2021-04-14T15:00:27,98995,,,,,,,,,,,,,,,,,,,61,100,711,95,712,2026,59,2032,25.025,2.5,-0.0385,5.733417816,-0.02967156,723,136,746,114,0.93220339,22.125,712,95,33.01846247,18.66192494,1275,718.75,1937,650,25025,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99017,0,15206.25,18531.25,37,6580,6578.125,1.875,17,30.06265486,32.54494182,3.729566336,1,slide_placement,_doc,xhLm0HgBY1V5ZLgkfcQC,1,141,2073,75927.6,TRUE,25309.2,25662.9,798,150,790,794,TRUE,TRUE,TRUE,4,-648,4,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,4,2021-04-14T15:01:09,99017,,,,,,,,,,,,,,,,,,,150,141,794,152,798,2073,145,2064,25.3092,2.25,-0.1572,5.100355611,-0.119304156,752,193,771,175,0.946987952,18.86363636,798,141,-27.20865279,33.08817087,-1068.75,1306.25,1932,644,25309.2,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99017,2,17937.5,40843.75,37,6630,6630,0,18,34.03978549,14.89159279,5.091906309,1,slide_placement,_doc,xhLm0HgBY1V5ZLgkfcQC,1,141,2073,75927.6,TRUE,25309.2,25662.9,798,150,790,794,TRUE,TRUE,TRUE,4,-648,4,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,4,2021-04-14T15:01:09,99017,,,,,,,,,,,,,,,,,,,150,141,794,152,798,2073,145,2064,25.3092,2.25,-0.1572,5.100355611,-0.119304156,752,193,771,175,0.946987952,18.86363636,798,141,-27.20865279,33.08817087,-1068.75,1306.25,1932,644,25309.2,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99019,0,18162.5,37756.25,25,6390,6388.125,1.875,11,11.00641483,8.732987914,3.62777853,1,slide_placement,_doc,SxLn0HgBY1V5ZLgk_NoA,1,99,2065,76674,TRUE,25389,26481,758,84,759,735,TRUE,TRUE,TRUE,-24,-674,-24,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,5,2021-04-14T15:02:47,99019,,,,,,,,,,,,,,,,,,,84,99,735,93,761,2043,79,2065,25.389,2.4,-1.014,5.424218802,-0.763966364,766,172,791,147,0.939759036,24.9,761,93,29.44216867,53.66626506,1150,2093.75,1966,651,25389,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99019,2,20012.5,18756.25,25,6420,6421.875,-1.875,13,10.79410786,10.60428143,6.418152571,1,slide_placement,_doc,SxLn0HgBY1V5ZLgk_NoA,1,99,2065,76674,TRUE,25389,26481,758,84,759,735,TRUE,TRUE,TRUE,-24,-674,-24,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,5,2021-04-14T15:02:47,99019,,,,,,,,,,,,,,,,,,,84,99,735,93,761,2043,79,2065,25.389,2.4,-1.014,5.424218802,-0.763966364,766,172,791,147,0.939759036,24.9,761,93,29.44216867,53.66626506,1150,2093.75,1966,651,25389,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99019,3,19312.5,14756.25,47,6421.875,6393.75,28.125,8,12.76896234,12.11598983,2.977684736,1,slide_placement,_doc,SxLn0HgBY1V5ZLgk_NoA,1,99,2065,76674,TRUE,25389,26481,758,84,759,735,TRUE,TRUE,TRUE,-24,-674,-24,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,5,2021-04-14T15:02:47,99019,,,,,,,,,,,,,,,,,,,84,99,735,93,761,2043,79,2065,25.389,2.4,-1.014,5.424218802,-0.763966364,766,172,791,147,0.939759036,24.9,761,93,29.44216867,53.66626506,1150,2093.75,1966,651,25389,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99019,4,18493.75,8043.75,47,6393.75,6384.375,9.375,18,11.24447612,9.398638896,1.789903641,1,slide_placement,_doc,SxLn0HgBY1V5ZLgk_NoA,1,99,2065,76674,TRUE,25389,26481,758,84,759,735,TRUE,TRUE,TRUE,-24,-674,-24,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,5,2021-04-14T15:02:47,99019,,,,,,,,,,,,,,,,,,,84,99,735,93,761,2043,79,2065,25.389,2.4,-1.014,5.424218802,-0.763966364,766,172,791,147,0.939759036,24.9,761,93,29.44216867,53.66626506,1150,2093.75,1966,651,25389,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99022,0,10625,17837.5,25,6280,6276.25,3.75,10,23.42706106,7.405346921,3.595436573,1,slide_placement,_doc,URPq0HgBY1V5ZLgkYAWu,1,88,2033,75855,TRUE,25155,25311,755,93,754,738,TRUE,TRUE,TRUE,-16,-662,-16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.4,30,CS002,H01CBA05P,,CS002-2-1618411711879,0,6,2021-04-14T15:05:24,99022,,,,,,,,,,,,,,,,,,,93,96,738,87,757,2032,105,2039,25.155,2.4,-0.741,5.474830066,-0.559710604,766,172,791,147,0.939759036,24.9,757,87,33.44216867,59.66626506,1306.25,2331.25,1945,645,25155,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99022,1,17418.75,28631.25,25,6266.25,6271.875,-5.625,15,37.63494892,13.49208552,2.325557232,1,slide_placement,_doc,URPq0HgBY1V5ZLgkYAWu,1,88,2033,75855,TRUE,25155,25311,755,93,754,738,TRUE,TRUE,TRUE,-16,-662,-16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.4,30,CS002,H01CBA05P,,CS002-2-1618411711879,0,6,2021-04-14T15:05:24,99022,,,,,,,,,,,,,,,,,,,93,96,738,87,757,2032,105,2039,25.155,2.4,-0.741,5.474830066,-0.559710604,766,172,791,147,0.939759036,24.9,757,87,33.44216867,59.66626506,1306.25,2331.25,1945,645,25155,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99025,0,15281.25,13212.5,25,6210,6217.5,-7.5,16,8.94530428,89.48399856,3.994966745,1,slide_placement,_doc,ihPt0HgBY1V5ZLgk8ykH,1,102,2014,74568,TRUE,25545,25584,755,80,755,735,TRUE,TRUE,TRUE,-20,-675,-20,,,,,,,TRUE,TRUE,FALSE,TRUE,1.3,28,CS002,H01CBA05P,,CS002-2-1618411711879,0,7,2021-04-14T15:09:18,99025,,,,,,,,,,,,,,,,,,,80,104,735,97,757,2007,99,2014,25.545,2.4,-0.858,5.390995398,-0.659965981,766,172,791,147,0.939759036,24.9,757,97,33.44216867,49.66626506,1306.25,1937.5,1912,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99001,0,12893.75,20962.5,25,6780,6776.25,3.75,10,48.47488715,12.89164795,3.055773497,1,slide_placement,_doc,JhPx0HgBY1V5ZLgkWFJ6,1,97,2032,74497.5,TRUE,25179,25525.5,736,66,736,720,TRUE,TRUE,TRUE,-16,-670,-16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA06P,,CS002-3-1618411711878,0,8,2021-04-14T15:13:01,99001,,,,,,,,,,,,,,,,,,,66,107,720,97,736,2026,73,2032,25.179,2.5,-0.616,5.698234607,-0.475242605,723,136,746,114,0.93220339,22.125,736,97,9.01846247,16.66192494,350,643.75,1935,654,25179,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99001,1,13800,44043.75,25,6766.25,6771.875,-5.625,15,43.40517598,12.39598049,2.883229494,1,slide_placement,_doc,JhPx0HgBY1V5ZLgkWFJ6,1,97,2032,74497.5,TRUE,25179,25525.5,736,66,736,720,TRUE,TRUE,TRUE,-16,-670,-16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA06P,,CS002-3-1618411711878,0,8,2021-04-14T15:13:01,99001,,,,,,,,,,,,,,,,,,,66,107,720,97,736,2026,73,2032,25.179,2.5,-0.616,5.698234607,-0.475242605,723,136,746,114,0.93220339,22.125,736,97,9.01846247,16.66192494,350,643.75,1935,654,25179,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99049,0,19412.5,24456.25,37,6380,6376.25,3.75,16,27.23164647,11.83224041,3.859607935,1,slide_placement,_doc,xxP10HgBY1V5ZLgkH4P9,1,149,2057,74984.4,TRUE,24916.2,25112.7,788,176,788,810,TRUE,TRUE,TRUE,22,-612,22,,,,,,,TRUE,TRUE,FALSE,TRUE,1.35,29,CS002,H01CBA02P,,CS002-1-1618411711877,0,14,2021-04-14T15:17:08,99049,,,,,,,,,,,,,,,,,,,176,149,810,150,788,2057,148,2056,24.9162,3.25,0.8646,7.494858632,0.661004253,752,193,771,175,0.946987952,18.86363636,810,149,-39.20865279,25.08817087,-1537.5,987.5,1908,634,24916.2,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99049,2,7412.5,44706.25,37,6220,6229.375,-9.375,23,24.09599158,11.45407395,6.672351122,1,slide_placement,_doc,xxP10HgBY1V5ZLgkH4P9,1,149,2057,74984.4,TRUE,24916.2,25112.7,788,176,788,810,TRUE,TRUE,TRUE,22,-612,22,,,,,,,TRUE,TRUE,FALSE,TRUE,1.35,29,CS002,H01CBA02P,,CS002-1-1618411711877,0,14,2021-04-14T15:17:08,99049,,,,,,,,,,,,,,,,,,,176,149,810,150,788,2057,148,2056,24.9162,3.25,0.8646,7.494858632,0.661004253,752,193,771,175,0.946987952,18.86363636,810,149,-39.20865279,25.08817087,-1537.5,987.5,1908,634,24916.2,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99002,0,10300,35631.25,25,6720,6718.125,1.875,11,38.11543631,9.815298702,3.000997305,1,slide_placement,_doc,vxP30HgBY1V5ZLgkHaAN,1,96,2051,75267.5,TRUE,24986.5,25910.5,736,85,737,734,TRUE,TRUE,TRUE,-3,-651,-3,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA06P,,CS002-3-1618411711878,0,9,2021-04-14T15:19:19,99002,,,,,,,,,,,,,,,,,,,85,124,734,96,737,2033,63,2051,24.9865,3.5,-0.1155,8.052223279,-0.088738982,723,136,746,114,0.93220339,22.125,737,96,8.01846247,17.66192494,312.5,681.25,1955,649,24986.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99086,0,20256.25,27650,37,6570,6573.75,-3.75,20,38.52821505,26.2870816,7.814339876,1,slide_placement,_doc,_hdA0XgBY1V5ZLgkRLKO,1,141,2071,75849,TRUE,25662.9,25584.3,819,173,819,826,TRUE,TRUE,TRUE,7,-646,7,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,26,2021-04-14T16:39:13,99086,,,,,,,,,,,,,,,,,,,173,141,826,147,819,2071,168,2066,25.6629,2.25,0.2751,5.029877326,0.208457038,752,193,771,175,0.946987952,18.86363636,826,141,-55.20865279,33.08817087,-2168.75,1306.25,1930,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99086,1,17350,37606.25,37,6530,6531.875,-1.875,19,31.85668126,37.84322889,5.651884556,1,slide_placement,_doc,_hdA0XgBY1V5ZLgkRLKO,1,141,2071,75849,TRUE,25662.9,25584.3,819,173,819,826,TRUE,TRUE,TRUE,7,-646,7,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,26,2021-04-14T16:39:13,99086,,,,,,,,,,,,,,,,,,,173,141,826,147,819,2071,168,2066,25.6629,2.25,0.2751,5.029877326,0.208457038,752,193,771,175,0.946987952,18.86363636,826,141,-55.20865279,33.08817087,-2168.75,1306.25,1930,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99086,2,19918.75,43825,37,6501.875,6507.5,-5.625,21,7.139093477,9.486032683,2.144560099,1,slide_placement,_doc,_hdA0XgBY1V5ZLgkRLKO,1,141,2071,75849,TRUE,25662.9,25584.3,819,173,819,826,TRUE,TRUE,TRUE,7,-646,7,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,26,2021-04-14T16:39:13,99086,,,,,,,,,,,,,,,,,,,173,141,826,147,819,2071,168,2066,25.6629,2.25,0.2751,5.029877326,0.208457038,752,193,771,175,0.946987952,18.86363636,826,141,-55.20865279,33.08817087,-2168.75,1306.25,1930,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99086,3,19456.25,17943.75,69,6573.75,6615,-41.25,56,33.712514,22.76793727,3.15280962,1,slide_placement,_doc,_hdA0XgBY1V5ZLgkRLKO,1,141,2071,75849,TRUE,25662.9,25584.3,819,173,819,826,TRUE,TRUE,TRUE,7,-646,7,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,26,2021-04-14T16:39:13,99086,,,,,,,,,,,,,,,,,,,173,141,826,147,819,2071,168,2066,25.6629,2.25,0.2751,5.029877326,0.208457038,752,193,771,175,0.946987952,18.86363636,826,141,-55.20865279,33.08817087,-2168.75,1306.25,1930,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99081,0,16968.75,35587.5,25,6500,6501.875,-1.875,13,18.01479514,29.44848653,3.234535456,1,slide_placement,_doc,lxdB0XgBY1V5ZLgkPb52,1,107,2065,76362,TRUE,25701,27105,774,98,773,757,TRUE,TRUE,TRUE,-16,-676,-16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA05P,,CS002-2-1618411711879,0,26,2021-04-14T16:40:17,99081,,,,,,,,,,,,,,,,,,,98,107,757,101,774,2047,79,2065,25.701,2.4,-0.663,5.358177097,-0.500534759,766,172,791,147,0.939759036,24.9,774,101,16.44216867,45.66626506,643.75,1781.25,1958,659,25701,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99081,1,22812.5,46256.25,25,6541.875,6523.125,18.75,2,9.266571632,11.70495123,2.179992199,1,slide_placement,_doc,lxdB0XgBY1V5ZLgkPb52,1,107,2065,76362,TRUE,25701,27105,774,98,773,757,TRUE,TRUE,TRUE,-16,-676,-16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA05P,,CS002-2-1618411711879,0,26,2021-04-14T16:40:17,99081,,,,,,,,,,,,,,,,,,,98,107,757,101,774,2047,79,2065,25.701,2.4,-0.663,5.358177097,-0.500534759,766,172,791,147,0.939759036,24.9,774,101,16.44216867,45.66626506,643.75,1781.25,1958,659,25701,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99081,2,16225,12793.75,25,6493.125,6491.25,1.875,11,23.19269932,32.17113635,3.552394867,1,slide_placement,_doc,lxdB0XgBY1V5ZLgkPb52,1,107,2065,76362,TRUE,25701,27105,774,98,773,757,TRUE,TRUE,TRUE,-16,-676,-16,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA05P,,CS002-2-1618411711879,0,26,2021-04-14T16:40:17,99081,,,,,,,,,,,,,,,,,,,98,107,757,101,774,2047,79,2065,25.701,2.4,-0.663,5.358177097,-0.500534759,766,172,791,147,0.939759036,24.9,774,101,16.44216867,45.66626506,643.75,1781.25,1958,659,25701,FALSE,FALSE,,,FALSE,14/04/2021,both
